"Deer.ID","Sample.Date","Year","Month","Origin","Sample1","Sample2","Species","Sex","Age","County","grid","Latitude","Longitude","status"
"B20049","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1667",38.9537,-78.2156,"0"
"B22076","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1666",38.9541,-78.2341,"0"
"B22088","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1666",38.9541,-78.2341,"0"
"B22089","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1666",38.9541,-78.2341,"0"
"B19596","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","195",38.9588,-78.4382,"0"
"B20330","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1597",38.9677,-78.1965,"0"
"B20018","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","1595",38.9686,-78.2336,"0"
"B22082","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","1594",38.969,-78.2521,"0"
"B22087","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","1591",38.9703,-78.3078,"0"
"B20307","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","1587",38.972,-78.382,"0"
"B19648","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","203",38.9749,-78.512,"0"
"B22077","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","1566",38.9822,-78.1959,"0"
"B19983","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1563",38.9835,-78.2516,"0"
"B20347","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1561",38.9844,-78.2887,"0"
"B20300","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","1556",38.9865,-78.3815,"0"
"B20301","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","1556",38.9865,-78.3815,"0"
"B20333","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","213",38.9893,-78.5114,"0"
"B20335","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","213",38.9893,-78.5114,"0"
"B19599","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","212",38.9897,-78.53,"0"
"B19616","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","212",38.9897,-78.53,"0"
"B20319","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","211",38.9901,-78.5486,"0"
"B20020","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Clarke","1549",38.9925,-78.0283,"0"
"B22093","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1538",38.9976,-78.2325,"0"
"B22095","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1538",38.9976,-78.2325,"0"
"B20302","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1536",38.9984,-78.2696,"0"
"B20348","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","240",39.0018,-78.4181,"0"
"B20334","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","239",39.0022,-78.4367,"0"
"B19990","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1526",39.0084,-78.0834,"0"
"B22085","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","1522",39.0103,-78.1576,"0"
"B19995","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1521",39.0107,-78.1762,"0"
"B20041","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","1518",39.012,-78.2319,"0"
"B19977","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","275",39.0138,-78.3062,"0"
"B20341","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","275",39.0138,-78.3062,"0"
"B20342","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","275",39.0138,-78.3062,"0"
"B20291","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","274",39.0142,-78.3247,"0"
"B20343","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","274",39.0142,-78.3247,"0"
"B20292","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","273",39.0146,-78.3433,"0"
"B20312","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","272",39.015,-78.3619,"0"
"B21781","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","267",39.0171,-78.4547,"0"
"B20014","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","1514",39.021,-78.0085,"0"
"B19972","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","1511",39.0224,-78.0642,"0"
"B19971","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","1508",39.0238,-78.1199,"0"
"B19963","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1504",39.0256,-78.1942,"0"
"B19991","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1504",39.0256,-78.1942,"0"
"B19992","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1504",39.0256,-78.1942,"0"
"B20316","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1502",39.0265,-78.2313,"0"
"B20313","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","309",39.0287,-78.3242,"0"
"B19590","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","302",39.0316,-78.4542,"0"
"B19956","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Shenandoah","300",39.0324,-78.4913,"0"
"B19976","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Clarke","1500",39.036,-78.0265,"0"
"B20033","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1493",39.0392,-78.1565,"0"
"B20034","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1493",39.0392,-78.1565,"0"
"B22080","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1492",39.0397,-78.175,"0"
"B20353","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","345",39.0436,-78.3422,"0"
"B20310","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Shenandoah","343",39.0444,-78.3794,"0"
"B20337","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Shenandoah","342",39.0449,-78.3979,"0"
"B19658","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","339",39.0461,-78.4537,"0"
"B20159","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Clarke","395",39.049,-77.9701,"0"
"B19967","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","393",39.05,-78.0073,"0"
"B20168","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","393",39.05,-78.0073,"0"
"B19969","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","1486",39.0519,-78.0816,"0"
"B19970","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","1486",39.0519,-78.0816,"0"
"B19676","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1481",39.0542,-78.1745,"0"
"B19957","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1481",39.0542,-78.1745,"0"
"B20298","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","388",39.0564,-78.2673,"0"
"B19576","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","386",39.0572,-78.3045,"0"
"B19582","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","386",39.0572,-78.3045,"0"
"B20305","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","382",39.0589,-78.3788,"0"
"B20332","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","382",39.0589,-78.3788,"0"
"B20351","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","382",39.0589,-78.3788,"0"
"B20352","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","382",39.0589,-78.3788,"0"
"B20311","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","381",39.0593,-78.3974,"0"
"B20317","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","381",39.0593,-78.3974,"0"
"B20294","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","380",39.0598,-78.416,"0"
"B20019","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","378",39.0606,-78.4532,"0"
"B20303","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","378",39.0606,-78.4532,"0"
"B20306","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","440",39.062,-77.9138,"0"
"B20031","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Clarke","437",39.0635,-77.9695,"0"
"B20032","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Clarke","437",39.0635,-77.9695,"0"
"B20174","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","436",39.064,-77.9881,"0"
"B20035","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","435",39.0645,-78.0067,"0"
"B20036","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","435",39.0645,-78.0067,"0"
"B19988","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","433",39.0654,-78.0438,"0"
"B21880","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","1478",39.0663,-78.081,"0"
"B19964","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1476",39.0673,-78.1181,"0"
"B20037","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","1472",39.0691,-78.1925,"0"
"B20314","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","425",39.0726,-78.3411,"0"
"B20315","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Shenandoah","425",39.0726,-78.3411,"0"
"B20308","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","416",39.0763,-78.5084,"0"
"B19955","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","477",39.0799,-78.0432,"0"
"B19571","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","476",39.0804,-78.0618,"0"
"B20025","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","476",39.0804,-78.0618,"0"
"B20027","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Clarke","476",39.0804,-78.0618,"0"
"B20029","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","476",39.0804,-78.0618,"0"
"B19993","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","1470",39.0818,-78.1175,"0"
"B20043","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","469",39.0858,-78.2848,"0"
"B20322","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","468",39.0862,-78.3034,"0"
"B20324","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","468",39.0862,-78.3034,"0"
"B20293","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","464",39.0879,-78.3778,"0"
"B20328","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","464",39.0879,-78.3778,"0"
"B20329","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","464",39.0879,-78.3778,"0"
"B20296","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","462",39.0887,-78.4149,"0"
"B19966","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","519",39.0953,-78.0798,"0"
"B20048","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","518",39.0958,-78.0984,"0"
"B20169","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","518",39.0958,-78.0984,"0"
"B19672","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","512",39.1003,-78.2843,"0"
"B20325","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","509",39.1015,-78.34,"0"
"B20299","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","508",39.102,-78.3586,"0"
"B20327","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","508",39.102,-78.3586,"0"
"B20170","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Clarke","575",39.105,-77.8933,"0"
"B20000","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Clarke","567",39.1089,-78.042,"0"
"B20030","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","563",39.1107,-78.1164,"0"
"B20047","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","563",39.1107,-78.1164,"0"
"B20346","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","558",39.1143,-78.2651,"0"
"B20338","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","557",39.1147,-78.2837,"0"
"B20339","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","557",39.1147,-78.2837,"0"
"B20026","2016-11-19","2016","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","556",39.1152,-78.3023,"0"
